left_u,left_v,right_u,right_v
-125.22177007027932,63.30904442228308,140.9833222214398,61.19288653725439
-118.03416288359706,52.33393097552665,141.7132347845895,62.249469252389105
-111.32577047058678,40.925221577026136,142.22092698265925,62.42295408660032
-109.84799486337786,41.48277273998886,142.33297103568304,50.9406590061735
-104.67631632540925,30.63727532402889,142.9008781071739,51.55681778612873
-103.03875814697625,30.706261143646103,143.0299641413951,49.954418796906126
-90.46153295835413,12.451917071693094,142.75721106794632,40.1687889151789
-91.0531222546951,12.378067874312961,142.09796908595158,39.69023423155942
-86.06971741826959,3.505989838152779,142.13347198833026,31.21542662185856
-74.41392533590884,-12.781665152608937,143.4583947547767,21.672812213774144
-73.34776586877976,-11.916257641366654,142.8053797122331,20.719510457968575
-73.37554561517707,-13.02606136776278,142.758064056686,22.308318937092
-68.78984179950945,-19.89273807150435,144.74432133854734,-10.993593025315558
-69.92840302118887,-20.248351427727517,143.93249033148655,-11.135847736541725
-59.32648763756951,-34.65571032199626,143.46985463362103,-10.705639969871708
-59.382469916303485,-33.657443704951966,143.79023038005087,-10.76213651926558
-59.029829009115225,-33.287677723590924,144.46334377187253,-12.1784061929845
-54.40591473485107,-41.25448376963184,144.31019290456393,-19.28548576712457
-51.22937923549287,-47.22328866161403,144.7417551417456,-18.23143097178521
-47.41405270522284,-52.4371246357416,144.70484031072442,-26.18451986813042
-47.33164562065346,-52.67768839322692,144.17470807265107,-25.53287705338385
-43.23581456915112,-59.13934700628832,144.48547069805238,-39.41500333169668
-41.959160322862424,-59.43916070544965,145.29315608252227,-57.01178006983215
-38.37212197859218,-65.03709163826558,145.49554370884735,-57.63251777858061
-35.1236956422941,-70.10779063611743,146.71032204038235,-62.488612930622274
-32.46834430353604,-74.56254717040996,145.09286520067465,-62.55020611421449
-27.367206790358026,-79.98205113177389,145.35865455577712,-68.46245717933978
-24.169190277107802,-85.66539307698334,147.2602217074105,-78.56374425105386
-24.487292805539838,-85.80784541700137,147.16415183643775,-83.96031780081972
-18.876640603767246,-93.99311252743387,146.23863661679044,-86.93481504147125
-19.75322268562835,-94.63334068614705,146.16258867818655,-101.16802136659587
-19.372415541687367,-94.39358948294806,147.5573344220777,-100.58504833639596
-15.807278040178447,-98.92383058003975,147.52500295098832,-100.41766477183026
-16.12445066945803,-98.52741288296724,148.0560782497662,-104.5014173400823
-10.764807431272114,-107.20109890604601,148.09134243459545,-103.77393455468214
2.0845451210059682,-124.46650676316835,146.62021865090983,-115.96110111772549
3.7467661799542937,-129.2539504747946,147.29015951453673,-119.73803851686904
5.02221136250294,-128.81164273906114,148.79725637737948,-136.27926041894108
9.491943404750751,-134.56287184075217,147.7289625949106,-135.44356815953788
11.640092764845038,-137.60848203146162,148.4183081704834,-139.2239589715809
14.573824140682245,-144.1643430127005,148.9115135939018,-142.73121974214692
16.197907363839516,-147.2787645377155,148.60354308671063,-153.28260686432262
21.21587811191088,-152.51470593455406,148.33562066383502,-152.36842445279348
22.243373546972943,-154.29558965922513,149.45524578395523,-160.79927952809035
23.863591942681328,-158.32221349564924,149.5716170614071,-161.82131592524865
28.68699884041724,-164.92420382286147,148.05347819440283,-162.14287155324655
34.886516370893794,-174.02198211380963,150.04239183443363,-165.08661633468682
35.414136333390616,-174.03935557173125,148.9072837137066,-175.2051547578827
42.566920669206304,-183.1235445325907,148.9123524863047,-180.5865855151533
41.9702904724965,-183.7849238626707,149.1471713591748,-185.05674727229265
