left_u,left_v,right_u,right_v
-120.00924568224191,42.14751567105271,138.05340201085377,72.24187203757255
-113.22830801461285,32.2383053991435,138.19552681809031,73.11830844005013
-114.25542716071809,32.46181181482416,137.68237594945387,48.94093499590325
-107.63758604194055,22.34107660792095,137.74858109490566,48.52865954908272
-107.90395593739068,22.087011453390875,137.64966034022288,38.164453483519516
-100.57403168794104,12.424265352860342,139.56124314052414,28.197877978962573
-101.25232023375717,12.079962827137258,138.31811345907775,26.708919802669786
-94.00955107138455,1.7803382221931114,138.14894822728618,28.411687180129547
-87.7078362990921,-6.500995939918035,138.48907227358933,26.824910932920048
-88.47118923504284,-6.003018375310614,138.16741457897882,17.54287142434774
-89.54534210761368,-5.668465054473765,139.34166587530197,16.995494456657664
-83.78889152535602,-14.574092256106391,139.29581950717412,16.914433868146986
-78.50222132312219,-22.65620075097694,138.3455756287418,8.866739544039717
-72.23680340708924,-30.3121582685539,139.5662786709152,8.121312895461159
-64.16581917541579,-44.7947722377966,139.82859768440034,-1.196217758226064
-59.69516483502555,-51.15848927046042,140.43011669542213,-1.4799657589782655
-59.1539357918331,-51.82051417367827,140.864734082562,-9.052088289371449
-58.344618181900614,-51.93617280024003,138.96855171446938,-9.849316998393856
-54.47688373877142,-58.12856338702909,140.62807321127588,-18.42977039438633
-54.78195446546326,-57.374640407532866,140.28800633420968,-16.677399835398926
-49.46730602147029,-63.578436607656705,140.910368692137,-17.789687083842892
-51.41593719933051,-64.16752072944377,140.14737097839372,-32.82384905974464
-42.75432348567621,-75.70180909381557,140.88393164576152,-32.70481779130998
-42.22237099123307,-75.59664561252826,140.96984137926418,-40.68824201219053
-42.51126467187437,-76.68883380087233,141.60725708670108,-53.89865829153684
-34.66421173794227,-86.05302922345089,141.20736145036645,-65.67264878940337
-36.437811999005916,-86.77437694830407,142.03218542666986,-76.8341411139835
-33.065620759196094,-91.88041965077781,141.66911791185748,-82.95362612510152
-28.36755913793378,-97.26900895495524,143.15177314246503,-111.86070281216743
-20.476121602296264,-111.24045223823359,144.2263942150783,-127.35831284434462
-17.19454383358559,-115.01419683061593,143.14423284255514,-130.40106638237654
-14.134407499137058,-118.81558375147024,142.88818304150442,-138.49651228408965
-13.689185754591385,-120.16060507830444,143.6932979916789,-137.69411196914535
-11.204095734041882,-122.52934085854832,143.58934927709407,-141.51128110175026
-8.03351942353213,-127.38499592432093,142.93746792671,-141.5860763833591
-9.017806240782798,-126.75008729324931,143.48482603070008,-145.22524476139498
-6.978820722132691,-131.15069876585835,144.2224830850965,-147.90289967010963
-4.586697991518031,-135.31964742410062,144.65539063600016,-155.16450632532482
1.373865363707913,-142.61484789626525,145.06910805502963,-156.84951812348245
7.5148565136131475,-152.44253205963207,144.17679739038172,-162.7893753898533
9.376765873023793,-155.36768103340876,145.24967076724488,-169.3830218748004
13.858227919227275,-160.57359907026847,145.56575668123298,-167.598434417557
14.732018870655125,-162.86606129859754,144.39979186800483,-170.3158553626142
18.824348128870284,-167.83519996164958,145.74446115662815,-172.578023560607
22.04275795458208,-174.14535434885414,144.8420370356831,-173.3136763907423
24.225583581564017,-176.50047285366367,144.1699304982245,-175.39662551844734
25.331878388814392,-178.70672207734987,144.08167177335028,-176.24282896972866
36.37016822708118,-195.80381304867967,146.14720865081046,-185.98596283521056
37.71366007869323,-198.9537785213681,145.0276971986685,-191.40345232909948
44.115964587845525,-206.77940566465392,144.9768061148512,-195.427066636228
