left_u,left_v,right_u,right_v
-120.86858319805802,69.26093668834326,146.47422290815442,78.0619202741694
-120.4363159355571,69.22315797514315,145.88271106168727,76.56347542127838
-112.71251724380832,57.39499077397334,147.45718995452208,65.65714002563786
-113.96660158627441,57.29606975729337,146.03709941749497,65.75559359421486
-114.10297564950902,57.800882903392726,146.10477999883636,55.81101128641972
-92.80501088215945,26.55728511160998,146.12407766777727,44.156193875113736
-87.30559812119945,18.075498227739686,146.47170043106343,44.921855196250874
-81.48922507835582,9.702859977327872,146.38581528646475,25.267538770013406
-81.55196745209618,9.243016918634853,147.55162161856882,25.627290462326272
-75.95540860088855,0.5820797092487959,148.23230919298686,24.944469270775553
-71.1486716341736,-5.877983657824803,147.24700971797594,17.117071557736907
-70.34269006822953,-5.6699455143176785,147.84701870932514,0.5547213254797413
-66.93030859406211,-13.259491078510079,148.48277749238687,-7.718782173902312
-60.600565438854375,-20.91837440491718,147.42337870351636,-7.111932098606296
-61.281793953025556,-21.57993643607003,146.74344105697335,-7.3752185508899615
-57.04104182252711,-28.331294441618603,147.70947686274803,-13.704217547911462
-56.528357845113696,-28.954467002401685,147.03092256033207,-14.734012536250338
-48.45340860480472,-41.49788698451367,147.27455794554334,-21.272514891580197
-39.42737028687645,-53.44481524026486,147.1044425715453,-28.73011607356947
-39.93348170385711,-53.220835192231334,147.6309015087492,-45.71882553711505
-36.67597234027941,-58.78198580834536,148.4128824309763,-52.763747694539376
-33.227119958222424,-64.35682492917206,148.514142309926,-62.254260761308046
-31.89951028075729,-63.44524975132104,147.73785043068645,-68.49629859894247
-29.32335120811895,-68.7760937840147,148.25041311774987,-69.07288182705271
-25.988176427719416,-73.41378542408064,149.5227687837687,-68.88388975143418
-22.173148455607187,-78.78568202397669,148.24289760305578,-73.21387870663517
-22.53357030895092,-79.40951917215585,149.2230259639603,-78.32286217601958
-22.6820208529246,-78.55607815238106,148.6823016577116,-86.53825533597973
-19.695185062556043,-82.7385777035328,149.79834331381835,-90.94994019838389
-14.276422558957645,-91.47545481708413,148.51981773449273,-95.57833066062608
-14.06928290266551,-92.32887508778656,148.11409491494302,-103.83549469996755
-14.38501117064673,-92.69669850284075,149.72414243910114,-107.19580480798693
-10.50046546341186,-96.73759652173372,148.86644234279643,-106.76254365161472
-8.37735004022738,-100.51754996596696,149.53789480004596,-113.4651884700339
-8.81439532337794,-100.88607297273761,148.42036354265596,-121.57536167007143
-3.4499102187474797,-108.53308148372753,148.34487690820723,-121.50612339057871
3.6959597947258827,-118.43538875751848,149.37058190314892,-120.39844661663176
5.858512620202349,-121.17373447382754,148.69298316362332,-123.29888303326787
6.398118756339802,-122.78926292879817,149.36318623398486,-129.14892692321604
8.434417274596218,-125.72014411795669,149.15028245933624,-132.85351103186375
9.542005523429744,-127.69090356243726,149.3475834514304,-140.53092195877497
12.068860039209719,-131.9003348982683,150.08235951374215,-140.61014946637658
14.282876951371282,-134.6829419025056,149.29055265054353,-144.26065711693073
19.082590424536853,-142.78409889418768,149.8605036781335,-152.15567172368281
18.975732000810773,-141.8444820463116,149.55831449555728,-160.78540048015407
28.3340815651115,-155.7359581127731,149.65058555988028,-159.96718740320466
32.12891683786668,-160.4819109551743,149.54964301802113,-161.06432639366176
40.99766410777407,-174.2406052171574,149.5059700957156,-163.13238164238896
45.439876673814915,-180.7259992269468,149.07117490943264,-164.3281335685203
48.34058547618996,-185.36618929296745,149.5383506299483,-168.95430429041798
